Year,State name,District Name,Aspirational Final,Category name,Class,Gender,Amount of Scholarship,Scholarship_Category_Ratio
2023,Bihar,Samastipur,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Samastipur,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Samastipur,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Samastipur,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Samastipur,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Samastipur,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Samastipur,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Samastipur,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Samastipur,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Samastipur,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Samastipur,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Siwan,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Siwan,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Siwan,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Siwan,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Siwan,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Supaul,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Supaul,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Supaul,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Supaul,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Supaul,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Supaul,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saharsa,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saharsa,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Siwan,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Siwan,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Siwan,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Siwan,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Siwan,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Siwan,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Siwan,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Siwan,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Supaul,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Supaul,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Vaishali,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Bhojpur,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Darbhanga,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Jehanabad,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Jehanabad,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Nalanda,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Nalanda,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Nalanda,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saharsa,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Saran,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Siwan,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Siwan,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Siwan,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Siwan,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Siwan,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Bihar,Supaul,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chandigarh,Chandigarh,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Balod,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Balod,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Baloda Bazar,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Baloda Bazar,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Baloda Bazar,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Baloda Bazar,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Baloda Bazar,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Baloda Bazar,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Baloda Bazar,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Baloda Bazar,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Baloda Bazar,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Baloda Bazar,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Baloda Bazar,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Balrampur(2),Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Balrampur(2),Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bemetara,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bemetara,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bemetara,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bemetara,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bemetara,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bemetara,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bemetara,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bemetara,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bemetara,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bemetara,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bemetara,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bemetara,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bemetara,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bemetara,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bemetara,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bemetara,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bemetara,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bemetara,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bemetara,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bemetara,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bemetara,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Balod,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Balod,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Balod,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Balod,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Dhamtari,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Dhamtari,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Dhamtari,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Dhamtari,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Dhamtari,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Dhamtari,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Dhamtari,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Dhamtari,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Dhamtari,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Dhamtari,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Dhamtari,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Dhamtari,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Dhamtari,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Dhamtari,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Dhamtari,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Dhamtari,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Dhamtari,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Dhamtari,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Dhamtari,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Dhamtari,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Dhamtari,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Dhamtari,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Dhamtari,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Dhamtari,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Dhamtari,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Dhamtari,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Dhamtari,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Durg,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Durg,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Durg,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Durg,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Durg,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Durg,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Durg,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Durg,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Durg,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Durg,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Durg,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Durg,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Durg,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Durg,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Durg,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Durg,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Durg,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Durg,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Gariyaband,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Gariyaband,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Gariyaband,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Gariyaband,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Gariyaband,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Gariyaband,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Gariyaband,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Gariyaband,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Gariyaband,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Janjgir-Champa,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Janjgir-Champa,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Jashpur,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Jashpur,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Kabirdham,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Kabirdham,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Kabirdham,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Kabirdham,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Kabirdham,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Kabirdham,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Kabirdham,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Kabirdham,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Kabirdham,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Kabirdham,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Kabirdham,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Kabirdham,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Kabirdham,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Kabirdham,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Kabirdham,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Kabirdham,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Kabirdham,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Korea,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Korea,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Korea,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Korea,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Mungeli,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Mungeli,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Mungeli,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Mungeli,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Mungeli,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Mungeli,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Mungeli,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Mungeli,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
2023,Chhattisgarh,Mungeli,Non-Aspirational,Obc,8,Girls,10000,0.5243309282865771
