Year,UID,State name,District Name,Aspirational Final,Category name,Class,Gender,Amount of Scholarship
2023,208472,Chhattisgarh,Mungeli,Non-Aspirational,Obc,10,Boys,10000
2023,208473,Chhattisgarh,Mungeli,Non-Aspirational,Obc,10,Boys,10000
2023,208474,Chhattisgarh,Raigarh,Non-Aspirational,Obc,10,Boys,10000
2023,208475,Chhattisgarh,Raigarh,Non-Aspirational,Obc,10,Boys,10000
2023,208476,Chhattisgarh,Raigarh,Non-Aspirational,Obc,10,Boys,10000
2023,208477,Chhattisgarh,Raigarh,Non-Aspirational,Obc,10,Boys,10000
2023,208478,Chhattisgarh,Raigarh,Non-Aspirational,Obc,10,Boys,10000
2023,208479,Chhattisgarh,Raigarh,Non-Aspirational,Obc,10,Boys,10000
2023,208480,Chhattisgarh,Raigarh,Non-Aspirational,Obc,10,Boys,10000
2023,208481,Chhattisgarh,Raigarh,Non-Aspirational,Obc,10,Boys,10000
2023,208482,Chhattisgarh,Raigarh,Non-Aspirational,Obc,10,Boys,10000
2023,208483,Chhattisgarh,Raigarh,Non-Aspirational,Obc,10,Boys,10000
2023,208484,Chhattisgarh,Raigarh,Non-Aspirational,Obc,10,Boys,10000
2023,208485,Chhattisgarh,Raigarh,Non-Aspirational,Obc,10,Boys,10000
2023,208486,Chhattisgarh,Raigarh,Non-Aspirational,Obc,10,Boys,10000
2023,208487,Chhattisgarh,Raipur,Non-Aspirational,Obc,10,Boys,10000
2023,208488,Chhattisgarh,Raipur,Non-Aspirational,Obc,10,Boys,10000
2023,208489,Chhattisgarh,Raipur,Non-Aspirational,Obc,10,Boys,10000
2023,208490,Chhattisgarh,Raipur,Non-Aspirational,Obc,10,Boys,10000
2023,208491,Chhattisgarh,Raipur,Non-Aspirational,Obc,10,Boys,10000
2023,208492,Chhattisgarh,Raipur,Non-Aspirational,Obc,10,Boys,10000
2023,208493,Chhattisgarh,Raipur,Non-Aspirational,Obc,10,Boys,10000
2023,208494,Chhattisgarh,Raipur,Non-Aspirational,Obc,10,Boys,10000
2023,208495,Chhattisgarh,Raipur,Non-Aspirational,Obc,10,Boys,10000
2023,208496,Chhattisgarh,Raipur,Non-Aspirational,Obc,10,Boys,10000
2023,208497,Chhattisgarh,Raipur,Non-Aspirational,Obc,10,Boys,10000
2023,208498,Chhattisgarh,Raipur,Non-Aspirational,Obc,10,Boys,10000
2023,208499,Chhattisgarh,Raipur,Non-Aspirational,Obc,10,Boys,10000
2023,208500,Chhattisgarh,Raipur,Non-Aspirational,Obc,10,Boys,10000
2023,208501,Chhattisgarh,Raipur,Non-Aspirational,Obc,10,Boys,10000
2023,208502,Chhattisgarh,Raipur,Non-Aspirational,Obc,10,Boys,10000
2023,208503,Chhattisgarh,Raipur,Non-Aspirational,Obc,10,Boys,10000
2023,208504,Chhattisgarh,Raipur,Non-Aspirational,Obc,10,Boys,10000
2023,208505,Chhattisgarh,Raipur,Non-Aspirational,Obc,10,Boys,10000
2023,208506,Chhattisgarh,Raipur,Non-Aspirational,Obc,10,Boys,10000
2023,208507,Chhattisgarh,Raipur,Non-Aspirational,Obc,10,Boys,10000
2023,208508,Chhattisgarh,Raipur,Non-Aspirational,Obc,10,Boys,10000
2023,208509,Chhattisgarh,Sakti,Non-Aspirational,Obc,10,Boys,10000
2023,208510,Chhattisgarh,Sakti,Non-Aspirational,Obc,10,Boys,10000
2023,208511,Chhattisgarh,Sakti,Non-Aspirational,Obc,10,Boys,10000
2023,208512,Chhattisgarh,Sakti,Non-Aspirational,Obc,10,Boys,10000
2023,208513,Chhattisgarh,Surajpur,Non-Aspirational,Obc,10,Boys,10000
2023,208514,Chhattisgarh,Surguja,Non-Aspirational,Obc,10,Boys,10000
2023,208515,Chhattisgarh,Surajpur,Non-Aspirational,Obc,10,Boys,10000
2023,208516,Chhattisgarh,Surajpur,Non-Aspirational,Obc,10,Boys,10000
2023,208517,Chhattisgarh,Surajpur,Non-Aspirational,Obc,10,Boys,10000
2023,208518,Chhattisgarh,Surajpur,Non-Aspirational,Obc,10,Boys,10000
2023,208519,Chhattisgarh,Surajpur,Non-Aspirational,Obc,10,Boys,10000
2023,208520,Chhattisgarh,Surajpur,Non-Aspirational,Obc,10,Boys,10000
2023,208521,Chhattisgarh,Surguja,Non-Aspirational,Obc,10,Boys,10000
2023,208522,Chhattisgarh,Balod,Non-Aspirational,Obc,10,Boys,10000
2023,208523,Chhattisgarh,Balod,Non-Aspirational,Obc,10,Boys,10000
2023,208524,Chhattisgarh,Mungeli,Non-Aspirational,Obc,10,Boys,10000
2023,208525,Chhattisgarh,Mungeli,Non-Aspirational,Obc,10,Boys,10000
2023,208526,Chhattisgarh,Mungeli,Non-Aspirational,Obc,10,Boys,10000
2023,208527,Chhattisgarh,Mungeli,Non-Aspirational,Obc,10,Boys,10000
2023,208528,Chhattisgarh,Surajpur,Non-Aspirational,Obc,10,Boys,10000
2023,208529,Chhattisgarh,Surajpur,Non-Aspirational,Obc,10,Boys,10000
2023,208530,Chhattisgarh,Surguja,Non-Aspirational,Obc,10,Boys,10000
2023,208531,Delhi,Central,Non-Aspirational,Obc,10,Boys,10000
2023,208532,Delhi,New Delhi,Non-Aspirational,Obc,10,Boys,10000
2023,208533,Madhya Pradesh,Raisen,Non-Aspirational,Obc,8,Girls,10000
2023,208534,Madhya Pradesh,Raisen,Non-Aspirational,Obc,8,Girls,10000
2023,208535,Madhya Pradesh,Raisen,Non-Aspirational,Obc,8,Girls,10000
2023,208536,Madhya Pradesh,Ratlam,Non-Aspirational,Obc,8,Girls,10000
2023,208537,Madhya Pradesh,Ratlam,Non-Aspirational,Obc,8,Girls,10000
2023,208538,Madhya Pradesh,Ratlam,Non-Aspirational,Obc,8,Girls,10000
2023,208539,Madhya Pradesh,Ratlam,Non-Aspirational,Obc,8,Girls,10000
2023,208540,Madhya Pradesh,Ratlam,Non-Aspirational,Obc,8,Girls,10000
2023,208541,Madhya Pradesh,Ratlam,Non-Aspirational,Obc,8,Girls,10000
2023,208542,Madhya Pradesh,Ratlam,Non-Aspirational,Obc,8,Girls,10000
2023,208543,Madhya Pradesh,Ratlam,Non-Aspirational,Obc,8,Girls,10000
2023,208544,Madhya Pradesh,Raisen,Non-Aspirational,Obc,8,Girls,10000
2023,208545,Madhya Pradesh,Raisen,Non-Aspirational,Obc,8,Girls,10000
2023,208546,Madhya Pradesh,Raisen,Non-Aspirational,Obc,8,Girls,10000
2023,208547,Madhya Pradesh,Sagar,Non-Aspirational,Obc,8,Girls,10000
2023,208548,Madhya Pradesh,Sagar,Non-Aspirational,Obc,8,Girls,10000
2023,208549,Madhya Pradesh,Satna,Non-Aspirational,Obc,8,Girls,10000
2023,208550,Madhya Pradesh,Satna,Non-Aspirational,Obc,8,Girls,10000
2023,208551,Madhya Pradesh,Satna,Non-Aspirational,Obc,8,Girls,10000
2023,208552,Madhya Pradesh,Satna,Non-Aspirational,Obc,8,Girls,10000
2023,208553,Madhya Pradesh,Satna,Non-Aspirational,Obc,8,Girls,10000
2023,208554,Madhya Pradesh,Satna,Non-Aspirational,Obc,8,Girls,10000
2023,208555,Madhya Pradesh,Satna,Non-Aspirational,Obc,8,Girls,10000
2023,208556,Madhya Pradesh,Satna,Non-Aspirational,Obc,8,Girls,10000
2023,208557,Madhya Pradesh,Satna,Non-Aspirational,Obc,8,Girls,10000
2023,208558,Madhya Pradesh,Satna,Non-Aspirational,Obc,8,Girls,10000
2023,208559,Madhya Pradesh,Satna,Non-Aspirational,Obc,8,Girls,10000
2023,208560,Madhya Pradesh,Seoni,Non-Aspirational,Obc,8,Girls,10000
2023,208561,Madhya Pradesh,Shajapur,Non-Aspirational,Obc,8,Girls,10000
2023,208562,Madhya Pradesh,Shivpuri,Non-Aspirational,Obc,8,Girls,10000
2023,208563,Madhya Pradesh,Seoni,Non-Aspirational,Obc,8,Girls,10000
2023,208564,Madhya Pradesh,Seoni,Non-Aspirational,Obc,8,Girls,10000
2023,208565,Madhya Pradesh,Seoni,Non-Aspirational,Obc,8,Girls,10000
2023,208566,Madhya Pradesh,Shajapur,Non-Aspirational,Obc,8,Girls,10000
2023,208567,Madhya Pradesh,Tikamgarh,Non-Aspirational,Obc,8,Girls,10000
2023,208568,Madhya Pradesh,Tikamgarh,Non-Aspirational,Obc,8,Girls,10000
2023,208569,Madhya Pradesh,Tikamgarh,Non-Aspirational,Obc,8,Girls,10000
2023,208570,Madhya Pradesh,Ujjain,Non-Aspirational,Obc,8,Girls,10000
2023,208571,Madhya Pradesh,Ujjain,Non-Aspirational,Obc,8,Girls,10000
2023,208572,Madhya Pradesh,Ujjain,Non-Aspirational,Obc,8,Girls,10000
2023,208573,Madhya Pradesh,Bhopal,Non-Aspirational,Obc,8,Girls,10000
2023,208574,Madhya Pradesh,Chhindwara,Non-Aspirational,Obc,8,Girls,10000
2023,208575,Madhya Pradesh,Datia,Non-Aspirational,Obc,8,Girls,10000
2023,208576,Madhya Pradesh,Dewas,Non-Aspirational,Obc,8,Girls,10000
2023,208577,Madhya Pradesh,Gwalior,Non-Aspirational,Obc,8,Girls,10000
2023,208578,Madhya Pradesh,Gwalior,Non-Aspirational,Obc,8,Girls,10000
2023,208579,Madhya Pradesh,Gwalior,Non-Aspirational,Obc,8,Girls,10000
2023,208580,Madhya Pradesh,Seoni,Non-Aspirational,Obc,8,Girls,10000
2023,208581,Madhya Pradesh,Seoni,Non-Aspirational,Obc,8,Girls,10000
2023,208582,Madhya Pradesh,Seoni,Non-Aspirational,Obc,8,Girls,10000
2023,208583,Madhya Pradesh,Seoni,Non-Aspirational,Obc,8,Girls,10000
2023,208584,Madhya Pradesh,Shajapur,Non-Aspirational,Obc,8,Girls,10000
2023,208585,Madhya Pradesh,Sheopur,Non-Aspirational,Obc,8,Girls,10000
2023,208586,Madhya Pradesh,Ujjain,Non-Aspirational,Obc,8,Girls,10000
2023,208587,Maharashtra,Ahmednagar,Non-Aspirational,Obc,8,Girls,10000
2023,208588,Maharashtra,Ahmednagar,Non-Aspirational,Obc,8,Girls,10000
2023,208589,Maharashtra,Akola,Non-Aspirational,Obc,8,Girls,10000
2023,208590,Maharashtra,Aurangabad(2),Non-Aspirational,Obc,8,Girls,10000
2023,208591,Maharashtra,Amravati,Non-Aspirational,Obc,8,Girls,10000
2023,208592,Maharashtra,Amravati,Non-Aspirational,Obc,8,Girls,10000
2023,208593,Maharashtra,Bhandara,Non-Aspirational,Obc,8,Girls,10000
2023,208594,Maharashtra,Bhandara,Non-Aspirational,Obc,8,Girls,10000
2023,208595,Maharashtra,Bhandara,Non-Aspirational,Obc,8,Girls,10000
2023,208596,Maharashtra,Bhandara,Non-Aspirational,Obc,8,Girls,10000
2023,208597,Maharashtra,Buldhana,Non-Aspirational,Obc,8,Girls,10000
2023,208598,Maharashtra,Chandrapur,Non-Aspirational,Obc,8,Girls,10000
2023,208599,Maharashtra,Chandrapur,Non-Aspirational,Obc,8,Girls,10000
2023,208600,Maharashtra,Chandrapur,Non-Aspirational,Obc,8,Girls,10000
2023,208601,Maharashtra,Chandrapur,Non-Aspirational,Obc,8,Girls,10000
2023,208602,Maharashtra,Dhule,Non-Aspirational,Obc,8,Girls,10000
2023,208603,Maharashtra,Kolhapur,Non-Aspirational,Obc,8,Girls,10000
2023,208604,Maharashtra,Kolhapur,Non-Aspirational,Obc,8,Girls,10000
2023,208605,Maharashtra,Kolhapur,Non-Aspirational,Obc,8,Girls,10000
2023,208606,Maharashtra,Kolhapur,Non-Aspirational,Obc,8,Girls,10000
2023,208607,Maharashtra,Kolhapur,Non-Aspirational,Obc,8,Girls,10000
2023,208608,Maharashtra,Kolhapur,Non-Aspirational,Obc,8,Girls,10000
2023,208609,Maharashtra,Mumbai,Non-Aspirational,Obc,8,Girls,10000
2023,208610,Maharashtra,Nashik,Non-Aspirational,Obc,8,Girls,10000
2023,208611,Maharashtra,Nashik,Non-Aspirational,Obc,8,Girls,10000
2023,208612,Maharashtra,Nashik,Non-Aspirational,Obc,8,Girls,10000
2023,208613,Maharashtra,Nagpur,Non-Aspirational,Obc,8,Girls,10000
2023,208614,Maharashtra,Nagpur,Non-Aspirational,Obc,8,Girls,10000
2023,208615,Maharashtra,Nagpur,Non-Aspirational,Obc,8,Girls,10000
2023,208616,Maharashtra,Nagpur,Non-Aspirational,Obc,8,Girls,10000
2023,208617,Maharashtra,Nagpur,Non-Aspirational,Obc,8,Girls,10000
2023,208618,Maharashtra,Nanded,Non-Aspirational,Obc,8,Girls,10000
2023,208619,Maharashtra,Parbhani,Non-Aspirational,Obc,8,Girls,10000
2023,208620,Maharashtra,Pune,Non-Aspirational,Obc,8,Girls,10000
2023,208621,Maharashtra,Pune,Non-Aspirational,Obc,8,Girls,10000
2023,208622,Maharashtra,Pune,Non-Aspirational,Obc,8,Girls,10000
2023,208623,Maharashtra,Palghar,Non-Aspirational,Obc,8,Girls,10000
2023,208624,Maharashtra,Ratnagiri,Non-Aspirational,Obc,8,Girls,10000
2023,208625,Maharashtra,Ratnagiri,Non-Aspirational,Obc,8,Girls,10000
2023,208626,Maharashtra,Sangli,Non-Aspirational,Obc,8,Girls,10000
2023,208627,Maharashtra,Sangli,Non-Aspirational,Obc,8,Girls,10000
2023,208628,Maharashtra,Sangli,Non-Aspirational,Obc,8,Girls,10000
2023,208629,Maharashtra,Satara,Non-Aspirational,Obc,8,Girls,10000
2023,208630,Maharashtra,Satara,Non-Aspirational,Obc,8,Girls,10000
2023,208631,Maharashtra,Satara,Non-Aspirational,Obc,8,Girls,10000
2023,208632,Maharashtra,Solapur,Non-Aspirational,Obc,8,Girls,10000
2023,208633,Maharashtra,Solapur,Non-Aspirational,Obc,8,Girls,10000
2023,208634,Maharashtra,Yavatmal,Non-Aspirational,Obc,8,Girls,10000
2023,208635,Maharashtra,Yavatmal,Non-Aspirational,Obc,8,Girls,10000
2023,208636,Maharashtra,Akola,Non-Aspirational,Obc,8,Girls,10000
2023,208637,Maharashtra,Dhule,Non-Aspirational,Obc,8,Girls,10000
2023,208638,Meghalaya,East Khasi Hills,Non-Aspirational,Obc,8,Girls,10000
2023,208639,Meghalaya,East Khasi Hills,Non-Aspirational,Obc,8,Girls,10000
2023,208640,Odisha,Anugul,Non-Aspirational,Obc,8,Girls,10000
2023,208641,Odisha,Anugul,Non-Aspirational,Obc,8,Girls,10000
2023,208642,Odisha,Anugul,Non-Aspirational,Obc,8,Girls,10000
2023,208643,Odisha,Anugul,Non-Aspirational,Obc,8,Girls,10000
2023,208644,Odisha,Anugul,Non-Aspirational,Obc,8,Girls,10000
2023,208645,Odisha,Anugul,Non-Aspirational,Obc,8,Girls,10000
2023,208646,Odisha,Baleshwar,Non-Aspirational,Obc,8,Girls,10000
2023,208647,Odisha,Baleshwar,Non-Aspirational,Obc,8,Girls,10000
2023,208648,Odisha,Baleshwar,Non-Aspirational,Obc,8,Girls,10000
2023,208649,Odisha,Baleshwar,Non-Aspirational,Obc,8,Girls,10000
2023,208650,Odisha,Baleshwar,Non-Aspirational,Obc,8,Girls,10000
2023,208651,Odisha,Baleshwar,Non-Aspirational,Obc,8,Girls,10000
2023,208652,Odisha,Baleshwar,Non-Aspirational,Obc,8,Girls,10000
2023,208653,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208654,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208655,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208656,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208657,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208658,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208659,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208660,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208661,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208662,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208663,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208664,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208665,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208666,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208667,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208668,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208669,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208670,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208671,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208672,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208673,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208674,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208675,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208676,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208677,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208678,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208679,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208680,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208681,Odisha,Bargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208682,Odisha,Bhadrak,Non-Aspirational,Obc,8,Girls,10000
2023,208683,Odisha,Bhadrak,Non-Aspirational,Obc,8,Girls,10000
2023,208684,Odisha,Bhadrak,Non-Aspirational,Obc,8,Girls,10000
2023,208685,Odisha,Bhadrak,Non-Aspirational,Obc,8,Girls,10000
2023,208686,Odisha,Bhadrak,Non-Aspirational,Obc,8,Girls,10000
2023,208687,Odisha,Bhadrak,Non-Aspirational,Obc,8,Girls,10000
2023,208688,Odisha,Bhadrak,Non-Aspirational,Obc,8,Girls,10000
2023,208689,Odisha,Bhadrak,Non-Aspirational,Obc,8,Girls,10000
2023,208690,Odisha,Boudh,Non-Aspirational,Obc,8,Girls,10000
2023,208691,Odisha,Boudh,Non-Aspirational,Obc,8,Girls,10000
2023,208692,Odisha,Boudh,Non-Aspirational,Obc,8,Girls,10000
2023,208693,Odisha,Cuttack,Non-Aspirational,Obc,8,Girls,10000
2023,208694,Odisha,Cuttack,Non-Aspirational,Obc,8,Girls,10000
2023,208695,Odisha,Cuttack,Non-Aspirational,Obc,8,Girls,10000
2023,208696,Odisha,Cuttack,Non-Aspirational,Obc,8,Girls,10000
2023,208697,Odisha,Cuttack,Non-Aspirational,Obc,8,Girls,10000
2023,208698,Odisha,Cuttack,Non-Aspirational,Obc,8,Girls,10000
2023,208699,Odisha,Cuttack,Non-Aspirational,Obc,8,Girls,10000
2023,208700,Odisha,Cuttack,Non-Aspirational,Obc,8,Girls,10000
2023,208701,Odisha,Cuttack,Non-Aspirational,Obc,8,Girls,10000
2023,208702,Odisha,Cuttack,Non-Aspirational,Obc,8,Girls,10000
2023,208703,Odisha,Ganjam,Non-Aspirational,Obc,8,Girls,10000
2023,208704,Odisha,Ganjam,Non-Aspirational,Obc,8,Girls,10000
2023,208705,Odisha,Ganjam,Non-Aspirational,Obc,8,Girls,10000
2023,208706,Odisha,Ganjam,Non-Aspirational,Obc,8,Girls,10000
2023,208707,Odisha,Ganjam,Non-Aspirational,Obc,8,Girls,10000
2023,208708,Odisha,Ganjam,Non-Aspirational,Obc,8,Girls,10000
2023,208709,Odisha,Ganjam,Non-Aspirational,Obc,8,Girls,10000
2023,208710,Odisha,Jagarsinghpur,Non-Aspirational,Obc,8,Girls,10000
2023,208711,Odisha,Jagarsinghpur,Non-Aspirational,Obc,8,Girls,10000
2023,208712,Odisha,Jagarsinghpur,Non-Aspirational,Obc,8,Girls,10000
2023,208713,Odisha,Jagarsinghpur,Non-Aspirational,Obc,8,Girls,10000
2023,208714,Odisha,Jagarsinghpur,Non-Aspirational,Obc,8,Girls,10000
2023,208715,Odisha,Jagarsinghpur,Non-Aspirational,Obc,8,Girls,10000
2023,208716,Odisha,Jajpur,Non-Aspirational,Obc,8,Girls,10000
2023,208717,Odisha,Jharsuguda,Non-Aspirational,Obc,8,Girls,10000
2023,208718,Odisha,Khordha,Non-Aspirational,Obc,8,Girls,10000
2023,208719,Odisha,Khordha,Non-Aspirational,Obc,8,Girls,10000
2023,208720,Odisha,Khordha,Non-Aspirational,Obc,8,Girls,10000
2023,208721,Odisha,Khordha,Non-Aspirational,Obc,8,Girls,10000
2023,208722,Odisha,Khordha,Non-Aspirational,Obc,8,Girls,10000
2023,208723,Odisha,Khordha,Non-Aspirational,Obc,8,Girls,10000
2023,208724,Odisha,Khordha,Non-Aspirational,Obc,8,Girls,10000
2023,208725,Odisha,Khordha,Non-Aspirational,Obc,8,Girls,10000
2023,208726,Odisha,Khordha,Non-Aspirational,Obc,8,Girls,10000
2023,208727,Odisha,Khordha,Non-Aspirational,Obc,8,Girls,10000
2023,208728,Odisha,Khordha,Non-Aspirational,Obc,8,Girls,10000
2023,208729,Odisha,Khordha,Non-Aspirational,Obc,8,Girls,10000
2023,208730,Odisha,Khordha,Non-Aspirational,Obc,8,Girls,10000
2023,208731,Odisha,Khordha,Non-Aspirational,Obc,8,Girls,10000
2023,208732,Odisha,Khordha,Non-Aspirational,Obc,8,Girls,10000
2023,208733,Odisha,Khordha,Non-Aspirational,Obc,8,Girls,10000
2023,208734,Odisha,Khordha,Non-Aspirational,Obc,8,Girls,10000
2023,208735,Odisha,Khordha,Non-Aspirational,Obc,8,Girls,10000
2023,208736,Odisha,Khordha,Non-Aspirational,Obc,8,Girls,10000
2023,208737,Odisha,Khordha,Non-Aspirational,Obc,8,Girls,10000
2023,208738,Odisha,Khordha,Non-Aspirational,Obc,8,Girls,10000
2023,208739,Odisha,Khordha,Non-Aspirational,Obc,8,Girls,10000
2023,208740,Odisha,Khordha,Non-Aspirational,Obc,8,Girls,10000
2023,208741,Odisha,Kendrapara,Non-Aspirational,Obc,8,Girls,10000
2023,208742,Odisha,Kendrapara,Non-Aspirational,Obc,8,Girls,10000
2023,208743,Odisha,Kendrapara,Non-Aspirational,Obc,8,Girls,10000
2023,208744,Odisha,Kendrapara,Non-Aspirational,Obc,8,Girls,10000
2023,208745,Odisha,Kendrapara,Non-Aspirational,Obc,8,Girls,10000
2023,208746,Odisha,Keonjhar,Non-Aspirational,Obc,8,Girls,10000
2023,208747,Odisha,Keonjhar,Non-Aspirational,Obc,8,Girls,10000
2023,208748,Odisha,Keonjhar,Non-Aspirational,Obc,8,Girls,10000
2023,208749,Odisha,Keonjhar,Non-Aspirational,Obc,8,Girls,10000
2023,208750,Odisha,Mayurbhanj,Non-Aspirational,Obc,8,Girls,10000
2023,208751,Odisha,Mayurbhanj,Non-Aspirational,Obc,8,Girls,10000
2023,208752,Odisha,Mayurbhanj,Non-Aspirational,Obc,8,Girls,10000
2023,208753,Odisha,Nayagarh,Non-Aspirational,Obc,8,Girls,10000
2023,208754,Odisha,Nayagarh,Non-Aspirational,Obc,8,Girls,10000
2023,208755,Odisha,Nayagarh,Non-Aspirational,Obc,8,Girls,10000
2023,208756,Odisha,Sonepur,Non-Aspirational,Obc,8,Girls,10000
2023,208757,Odisha,Sonepur,Non-Aspirational,Obc,8,Girls,10000
2023,208758,Odisha,Sonepur,Non-Aspirational,Obc,8,Girls,10000
2023,208759,Odisha,Sonepur,Non-Aspirational,Obc,8,Girls,10000
2023,208760,Odisha,Sonepur,Non-Aspirational,Obc,8,Girls,10000
2023,208761,Odisha,Sonepur,Non-Aspirational,Obc,8,Girls,10000
2023,208762,Odisha,Sonepur,Non-Aspirational,Obc,8,Girls,10000
2023,208763,Odisha,Sonepur,Non-Aspirational,Obc,8,Girls,10000
2023,208764,Odisha,Sundargarh,Non-Aspirational,Obc,8,Girls,10000
2023,208765,Rajasthan,Barmer,Non-Aspirational,Obc,8,Girls,10000
2023,208766,Rajasthan,Barmer,Non-Aspirational,Obc,8,Girls,10000
2023,208767,Rajasthan,Barmer,Non-Aspirational,Obc,8,Girls,10000
2023,208768,Rajasthan,Barmer,Non-Aspirational,Obc,8,Girls,10000
2023,208769,Rajasthan,Barmer,Non-Aspirational,Obc,8,Girls,10000
2023,208770,Rajasthan,Barmer,Non-Aspirational,Obc,8,Girls,10000
2023,208771,Rajasthan,Barmer,Non-Aspirational,Obc,8,Girls,10000
2023,208772,Rajasthan,Barmer,Non-Aspirational,Obc,8,Girls,10000
2023,208773,Rajasthan,Barmer,Non-Aspirational,Obc,8,Girls,10000
2023,208774,Rajasthan,Barmer,Non-Aspirational,Obc,8,Girls,10000
2023,208775,Rajasthan,Barmer,Non-Aspirational,Obc,8,Girls,10000
2023,208776,Rajasthan,Barmer,Non-Aspirational,Obc,8,Girls,10000
2023,208777,Rajasthan,Barmer,Non-Aspirational,Obc,8,Girls,10000
2023,208778,Rajasthan,Barmer,Non-Aspirational,Obc,8,Girls,10000
2023,208779,Rajasthan,Barmer,Non-Aspirational,Obc,8,Girls,10000
2023,208780,Rajasthan,Bharatpur,Non-Aspirational,Obc,8,Girls,10000
2023,208781,Rajasthan,Bharatpur,Non-Aspirational,Obc,8,Girls,10000
2023,208782,Rajasthan,Bharatpur,Non-Aspirational,Obc,8,Girls,10000
2023,208783,Rajasthan,Bharatpur,Non-Aspirational,Obc,8,Girls,10000
2023,208784,Rajasthan,Bharatpur,Non-Aspirational,Obc,8,Girls,10000
2023,208785,Rajasthan,Bharatpur,Non-Aspirational,Obc,8,Girls,10000
2023,208786,Rajasthan,Bharatpur,Non-Aspirational,Obc,8,Girls,10000
2023,208787,Rajasthan,Bharatpur,Non-Aspirational,Obc,8,Girls,10000
2023,208788,Rajasthan,Bharatpur,Non-Aspirational,Obc,8,Girls,10000
2023,208789,Rajasthan,Bhilwara,Non-Aspirational,Obc,8,Girls,10000
2023,208790,Rajasthan,Bhilwara,Non-Aspirational,Obc,8,Girls,10000
2023,208791,Rajasthan,Bhilwara,Non-Aspirational,Obc,8,Girls,10000
2023,208792,Rajasthan,Bhilwara,Non-Aspirational,Obc,8,Girls,10000
2023,208793,Rajasthan,Bhilwara,Non-Aspirational,Obc,8,Girls,10000
2023,208794,Rajasthan,Bhilwara,Non-Aspirational,Obc,8,Girls,10000
2023,208795,Rajasthan,Bhilwara,Non-Aspirational,Obc,8,Girls,10000
2023,208796,Rajasthan,Bhilwara,Non-Aspirational,Obc,8,Girls,10000
2023,208797,Rajasthan,Bhilwara,Non-Aspirational,Obc,8,Girls,10000
2023,208798,Rajasthan,Bhilwara,Non-Aspirational,Obc,8,Girls,10000
2023,208799,Rajasthan,Bhilwara,Non-Aspirational,Obc,8,Girls,10000
2023,208800,Rajasthan,Bhilwara,Non-Aspirational,Obc,8,Girls,10000
2023,208801,Rajasthan,Bhilwara,Non-Aspirational,Obc,8,Girls,10000
2023,208802,Rajasthan,Bhilwara,Non-Aspirational,Obc,8,Girls,10000
2023,208803,Rajasthan,Bhilwara,Non-Aspirational,Obc,8,Girls,10000
2023,208804,Rajasthan,Bhilwara,Non-Aspirational,Obc,8,Girls,10000
2023,208805,Rajasthan,Bhilwara,Non-Aspirational,Obc,8,Girls,10000
2023,208806,Rajasthan,Churu,Non-Aspirational,Obc,8,Girls,10000
2023,208807,Rajasthan,Churu,Non-Aspirational,Obc,8,Girls,10000
2023,208808,Rajasthan,Churu,Non-Aspirational,Obc,8,Girls,10000
2023,208809,Rajasthan,Churu,Non-Aspirational,Obc,8,Girls,10000
2023,208810,Rajasthan,Churu,Non-Aspirational,Obc,8,Girls,10000
2023,208811,Rajasthan,Churu,Non-Aspirational,Obc,8,Girls,10000
